DROPOFF_LOCATION_CODE,PICKUP_DAY,PICKUP_HOUR,PICKUP_LOCATION_CODE,PICKUP_MINUTE,PICKUP_MONTH,PICKUP_YEAR,RATE_CODE,TOTAL_AMOUNT,TRIP_DISTANCE,VENDOR_ID
Loc_13,15,9,Loc_162,38,4,2019,GroupRide,33.3,8.11,VeriFone Inc.
Loc_141,28,14,Loc_233,32,3,2019,GroupRide,11.15,0.9,"Creative Mobile Technologies, LLC"
Loc_125,13,19,Loc_186,2,1,2019,GroupRide,14.3,2.51,VeriFone Inc.
Loc_226,2,10,Loc_226,19,2,2019,GroupRide,8.76,0.95,VeriFone Inc.
Loc_229,2,20,Loc_233,2,1,2019,GroupRide,6.8,0.74,VeriFone Inc.
Loc_100,29,18,Loc_170,41,6,2019,GroupRide,18.36,1.3,VeriFone Inc.
Loc_193,28,14,Loc_7,40,5,2019,GroupRide,6.3,0.96,VeriFone Inc.
Loc_48,20,16,Loc_48,40,4,2019,GroupRide,18.97,1.49,VeriFone Inc.
Loc_237,29,11,Loc_237,28,1,2019,GroupRide,8.3,0.97,VeriFone Inc.
Loc_164,12,12,Loc_234,3,4,2019,GroupRide,16.56,1.2,VeriFone Inc.
Loc_162,9,16,Loc_90,9,1,2019,GroupRide,13.56,1.95,VeriFone Inc.
Loc_79,16,0,Loc_142,1,6,2019,GroupRide,22.8,4.48,VeriFone Inc.
Loc_162,26,11,Loc_230,33,6,2019,GroupRide,14.75,0.74,VeriFone Inc.
Loc_79,2,1,Loc_148,30,3,2019,GroupRide,10.56,0.61,VeriFone Inc.
Loc_170,29,7,Loc_229,24,1,2019,GroupRide,8.81,1.34,VeriFone Inc.
Loc_186,4,8,Loc_237,1,3,2019,GroupRide,17.76,2.53,VeriFone Inc.
Loc_239,24,22,Loc_107,45,4,2019,GroupRide,27.25,4.53,VeriFone Inc.
Loc_138,28,12,Loc_179,26,1,2019,GroupRide,11.8,2.8,"Creative Mobile Technologies, LLC"
Loc_238,3,12,Loc_238,17,6,2019,GroupRide,8.3,0.4,"Creative Mobile Technologies, LLC"
Loc_236,3,10,Loc_238,46,2,2019,GroupRide,8.8,1.0,"Creative Mobile Technologies, LLC"
Loc_190,4,4,Loc_79,55,6,2019,GroupRide,21.8,5.12,VeriFone Inc.
Loc_113,20,19,Loc_234,20,2,2019,GroupRide,12.35,1.1,"Creative Mobile Technologies, LLC"
Loc_234,13,12,Loc_158,48,2,2019,GroupRide,13.56,0.93,VeriFone Inc.
Loc_79,9,5,Loc_234,45,4,2019,GroupRide,13.56,1.53,VeriFone Inc.
Loc_162,26,7,Loc_141,46,3,2019,GroupRide,11.76,1.2,"Creative Mobile Technologies, LLC"
Loc_236,15,11,Loc_237,35,4,2019,GroupRide,15.8,1.8,"Creative Mobile Technologies, LLC"
Loc_141,25,14,Loc_162,55,5,2019,GroupRide,9.96,0.97,VeriFone Inc.
Loc_43,10,16,Loc_186,54,2,2019,GroupRide,17.25,1.6,"Creative Mobile Technologies, LLC"
Loc_163,24,12,Loc_237,38,3,2019,GroupRide,17.16,1.31,VeriFone Inc.
Loc_230,1,7,Loc_100,42,4,2019,GroupRide,10.14,0.8,VeriFone Inc.
Loc_237,7,18,Loc_143,18,3,2019,GroupRide,17.88,1.84,VeriFone Inc.
Loc_68,4,13,Loc_114,51,1,2019,GroupRide,8.8,1.75,VeriFone Inc.
Loc_237,21,15,Loc_186,15,1,2019,GroupRide,15.96,2.02,VeriFone Inc.
Loc_48,13,1,Loc_100,33,2,2019,GroupRide,9.8,1.14,VeriFone Inc.
Loc_100,2,17,Loc_90,39,3,2019,GroupRide,14.15,1.1,"Creative Mobile Technologies, LLC"
Loc_234,7,17,Loc_137,31,5,2019,GroupRide,13.0,0.88,VeriFone Inc.
Loc_238,5,12,Loc_143,12,1,2019,GroupRide,8.76,1.39,VeriFone Inc.
Loc_186,17,12,Loc_249,38,3,2019,GroupRide,11.16,1.01,VeriFone Inc.
Loc_160,14,20,Loc_164,54,1,2019,GroupRide,27.06,5.65,VeriFone Inc.
Loc_141,2,21,Loc_170,9,4,2019,GroupRide,12.8,1.5,VeriFone Inc.
Loc_229,23,14,Loc_237,26,1,2019,GroupRide,7.3,0.8,"Creative Mobile Technologies, LLC"
Loc_142,3,19,Loc_237,41,3,2019,GroupRide,9.8,1.0,"Creative Mobile Technologies, LLC"
Loc_137,30,12,Loc_107,35,1,2019,GroupRide,8.76,0.76,VeriFone Inc.
Loc_13,1,17,Loc_239,22,3,2019,GroupRide,24.3,5.34,VeriFone Inc.
Loc_236,13,12,Loc_237,59,1,2019,GroupRide,4.75,0.37,VeriFone Inc.
Loc_163,25,22,Loc_234,7,2,2019,GroupRide,18.36,2.27,VeriFone Inc.
Loc_141,19,15,Loc_107,52,5,2019,GroupRide,14.8,2.47,VeriFone Inc.
Loc_230,10,2,Loc_164,40,2,2019,GroupRide,13.56,1.5,VeriFone Inc.
Loc_180,14,10,Loc_132,9,1,2019,GroupRide,27.3,7.72,VeriFone Inc.
Loc_230,8,7,Loc_50,58,5,2019,GroupRide,14.15,0.9,"Creative Mobile Technologies, LLC"
Loc_74,31,20,Loc_230,46,3,2019,GroupRide,18.3,3.92,VeriFone Inc.
Loc_75,23,23,Loc_237,0,5,2019,GroupRide,12.8,1.6,"Creative Mobile Technologies, LLC"
Loc_261,28,17,Loc_231,32,1,2019,GroupRide,11.44,0.97,VeriFone Inc.
Loc_239,10,16,Loc_239,1,4,2019,GroupRide,7.8,0.23,VeriFone Inc.
Loc_142,24,10,Loc_233,47,2,2019,GroupRide,10.8,1.5,"Creative Mobile Technologies, LLC"
Loc_211,10,13,Loc_231,28,3,2019,GroupRide,9.8,1.1,"Creative Mobile Technologies, LLC"
Loc_161,15,15,Loc_186,22,5,2019,GroupRide,18.95,1.5,"Creative Mobile Technologies, LLC"
Loc_179,4,22,Loc_236,31,1,2019,GroupRide,30.07,5.95,VeriFone Inc.
Loc_132,3,17,Loc_234,24,5,2019,GroupRide,70.92,16.9,"Creative Mobile Technologies, LLC"
Loc_48,21,14,Loc_138,19,4,2019,GroupRide,39.42,9.24,VeriFone Inc.
Loc_238,16,18,Loc_237,55,4,2019,GroupRide,18.35,2.3,"Creative Mobile Technologies, LLC"
Loc_233,3,22,Loc_234,37,4,2019,GroupRide,14.76,1.42,VeriFone Inc.
Loc_233,20,20,Loc_68,53,5,2019,GroupRide,17.76,1.72,VeriFone Inc.
Loc_68,26,9,Loc_138,40,2,2019,GroupRide,50.06,13.09,VeriFone Inc.
Loc_68,26,17,Loc_170,28,6,2019,GroupRide,15.35,1.4,"Creative Mobile Technologies, LLC"
Loc_239,1,2,Loc_234,59,1,2019,GroupRide,23.31,4.38,VeriFone Inc.
Loc_107,19,13,Loc_138,20,5,2019,GroupRide,44.87,8.9,"Creative Mobile Technologies, LLC"
Loc_24,11,15,Loc_151,8,5,2019,GroupRide,9.36,1.11,VeriFone Inc.
Loc_168,9,12,Loc_168,39,6,2019,GroupRide,3.3,0.0,"Creative Mobile Technologies, LLC"
Loc_231,30,14,Loc_43,56,1,2019,GroupRide,26.8,6.9,"Creative Mobile Technologies, LLC"
Loc_79,8,18,Loc_234,35,2,2019,GroupRide,14.76,1.14,VeriFone Inc.
Loc_162,7,10,Loc_186,6,2,2019,GroupRide,16.8,2.2,"Creative Mobile Technologies, LLC"
Loc_161,29,22,Loc_114,30,3,2019,GroupRide,21.95,2.9,"Creative Mobile Technologies, LLC"
Loc_237,7,10,Loc_142,39,4,2019,GroupRide,9.8,1.2,"Creative Mobile Technologies, LLC"
Loc_244,11,12,Loc_244,4,2,2019,GroupRide,7.8,1.46,VeriFone Inc.
Loc_140,28,9,Loc_262,43,2,2019,GroupRide,10.8,1.03,VeriFone Inc.
Loc_234,18,19,Loc_261,43,6,2019,GroupRide,21.96,3.62,VeriFone Inc.
Loc_140,13,10,Loc_229,52,6,2019,GroupRide,11.3,0.63,VeriFone Inc.
Loc_100,28,8,Loc_162,38,3,2019,GroupRide,17.25,1.38,VeriFone Inc.
Loc_236,1,21,Loc_263,6,2,2019,GroupRide,6.8,0.86,VeriFone Inc.
Loc_79,3,23,Loc_211,41,6,2019,GroupRide,8.8,0.7,"Creative Mobile Technologies, LLC"
Loc_100,23,16,Loc_234,14,2,2019,GroupRide,18.8,1.5,"Creative Mobile Technologies, LLC"
Loc_162,20,11,Loc_41,21,2,2019,GroupRide,29.16,3.86,VeriFone Inc.
Loc_237,7,10,Loc_48,27,4,2019,GroupRide,12.3,1.96,VeriFone Inc.
Loc_264,30,1,Loc_263,30,6,2019,GroupRide,25.92,0.0,VeriFone Inc.
Loc_161,9,12,Loc_138,0,4,2019,GroupRide,47.3,9.81,VeriFone Inc.
Loc_170,10,15,Loc_100,16,6,2019,GroupRide,15.05,1.06,VeriFone Inc.
Loc_143,27,9,Loc_239,15,4,2019,GroupRide,15.99,0.92,VeriFone Inc.
Loc_237,5,13,Loc_236,3,3,2019,GroupRide,9.96,0.61,VeriFone Inc.
Loc_143,14,22,Loc_230,53,4,2019,GroupRide,12.96,1.32,VeriFone Inc.
Loc_246,9,19,Loc_162,17,5,2019,GroupRide,15.0,1.8,"Creative Mobile Technologies, LLC"
Loc_230,25,17,Loc_262,22,5,2019,GroupRide,21.96,2.78,VeriFone Inc.
Loc_141,25,21,Loc_142,54,5,2019,GroupRide,12.3,1.52,VeriFone Inc.
Loc_100,26,9,Loc_90,6,2,2019,GroupRide,11.8,1.39,VeriFone Inc.
Loc_246,3,17,Loc_107,16,1,2019,GroupRide,18.35,2.4,"Creative Mobile Technologies, LLC"
Loc_68,18,15,Loc_142,18,1,2019,GroupRide,16.55,2.21,VeriFone Inc.
Loc_107,13,7,Loc_33,42,5,2019,GroupRide,26.8,5.45,VeriFone Inc.
Loc_144,10,18,Loc_125,15,1,2019,GroupRide,9.35,0.6,"Creative Mobile Technologies, LLC"
Loc_166,17,13,Loc_166,13,4,2019,GroupRide,7.0,0.72,VeriFone Inc.
Loc_114,16,9,Loc_249,53,2,2019,GroupRide,6.8,0.3,"Creative Mobile Technologies, LLC"
Loc_163,11,20,Loc_48,37,4,2019,GroupRide,10.55,0.7,"Creative Mobile Technologies, LLC"
Loc_237,24,16,Loc_138,14,4,2019,GroupRide,47.3,9.27,VeriFone Inc.
Loc_14,20,19,Loc_162,37,2,2019,GroupRide,53.56,12.47,VeriFone Inc.
Loc_246,6,11,Loc_249,15,2,2019,GroupRide,18.5,1.6,VeriFone Inc.
Loc_186,26,17,Loc_162,42,4,2019,GroupRide,15.3,1.9,"Creative Mobile Technologies, LLC"
Loc_162,1,22,Loc_230,44,2,2019,GroupRide,10.8,0.9,VeriFone Inc.
Loc_87,23,16,Loc_231,52,4,2019,GroupRide,12.3,1.03,VeriFone Inc.
Loc_236,26,9,Loc_263,13,4,2019,GroupRide,8.16,0.51,VeriFone Inc.
Loc_158,15,8,Loc_100,17,5,2019,GroupRide,16.3,2.58,VeriFone Inc.
Loc_230,19,20,Loc_230,23,4,2019,GroupRide,6.3,0.4,"Creative Mobile Technologies, LLC"
Loc_238,29,16,Loc_140,51,6,2019,GroupRide,19.56,3.12,VeriFone Inc.
Loc_4,26,11,Loc_236,4,6,2019,GroupRide,33.96,5.81,VeriFone Inc.
Loc_238,6,2,Loc_107,2,4,2019,GroupRide,24.53,4.56,VeriFone Inc.
Loc_249,24,18,Loc_138,18,3,2019,GroupRide,46.26,9.3,"Creative Mobile Technologies, LLC"
Loc_4,21,20,Loc_13,44,3,2019,GroupRide,20.0,4.08,VeriFone Inc.
Loc_100,28,15,Loc_230,17,3,2019,GroupRide,9.8,0.76,VeriFone Inc.
Loc_68,28,6,Loc_48,46,4,2019,GroupRide,10.3,1.57,VeriFone Inc.
Loc_170,16,19,Loc_161,2,3,2019,GroupRide,11.3,0.69,VeriFone Inc.
Loc_249,11,21,Loc_249,32,1,2019,GroupRide,5.75,0.2,"Creative Mobile Technologies, LLC"
Loc_141,19,23,Loc_236,18,5,2019,GroupRide,11.4,0.6,"Creative Mobile Technologies, LLC"
Loc_161,19,20,Loc_230,10,6,2019,GroupRide,9.3,0.68,VeriFone Inc.
Loc_237,25,15,Loc_237,50,6,2019,GroupRide,6.8,0.42,VeriFone Inc.
Loc_33,22,20,Loc_230,43,3,2019,GroupRide,31.7,8.71,VeriFone Inc.
Loc_249,22,14,Loc_186,10,1,2019,GroupRide,6.36,0.69,VeriFone Inc.
Loc_79,15,17,Loc_100,43,3,2019,GroupRide,22.55,3.3,"Creative Mobile Technologies, LLC"
Loc_231,19,18,Loc_246,13,5,2019,GroupRide,17.16,2.46,VeriFone Inc.
Loc_186,19,12,Loc_161,22,3,2019,GroupRide,12.3,0.9,"Creative Mobile Technologies, LLC"
Loc_144,4,11,Loc_237,27,2,2019,GroupRide,18.8,3.1,"Creative Mobile Technologies, LLC"
Loc_144,17,13,Loc_162,6,3,2019,GroupRide,23.16,3.29,VeriFone Inc.
Loc_233,20,9,Loc_170,37,5,2019,GroupRide,8.15,0.3,"Creative Mobile Technologies, LLC"
Loc_259,19,12,Loc_48,57,3,2019,GroupRide,55.18,20.07,VeriFone Inc.
Loc_75,2,14,Loc_137,11,4,2019,GroupRide,15.8,4.79,VeriFone Inc.
Loc_210,11,13,Loc_150,36,4,2019,GroupRide,6.8,1.15,VeriFone Inc.
Loc_144,29,22,Loc_100,12,3,2019,GroupRide,21.8,4.06,VeriFone Inc.
Loc_236,13,19,Loc_238,37,2,2019,GroupRide,12.95,1.1,"Creative Mobile Technologies, LLC"
Loc_265,11,21,Loc_265,26,1,2019,GroupRide,40.3,3.6,"Creative Mobile Technologies, LLC"
Loc_230,3,7,Loc_164,21,1,2019,GroupRide,9.3,1.0,"Creative Mobile Technologies, LLC"
Loc_137,10,16,Loc_144,5,4,2019,GroupRide,19.8,2.4,"Creative Mobile Technologies, LLC"
Loc_88,2,9,Loc_164,17,5,2019,GroupRide,21.8,5.1,"Creative Mobile Technologies, LLC"
Loc_97,1,13,Loc_132,31,3,2019,GroupRide,50.94,12.52,VeriFone Inc.
Loc_237,1,16,Loc_43,42,3,2019,GroupRide,12.0,1.1,"Creative Mobile Technologies, LLC"
Loc_129,28,8,Loc_129,7,4,2019,GroupRide,6.3,1.0,"Creative Mobile Technologies, LLC"
Loc_237,14,8,Loc_162,3,1,2019,GroupRide,11.76,1.23,VeriFone Inc.
Loc_151,30,19,Loc_236,34,5,2019,GroupRide,21.0,2.42,VeriFone Inc.
Loc_170,25,10,Loc_238,10,6,2019,GroupRide,24.3,4.13,VeriFone Inc.
Loc_186,10,21,Loc_164,24,5,2019,GroupRide,11.62,0.79,VeriFone Inc.
Loc_144,20,1,Loc_232,49,6,2019,GroupRide,9.3,0.82,VeriFone Inc.
Loc_137,26,14,Loc_68,43,3,2019,GroupRide,18.3,1.9,"Creative Mobile Technologies, LLC"
Loc_50,18,8,Loc_48,53,6,2019,GroupRide,11.76,0.72,VeriFone Inc.
Loc_249,22,22,Loc_163,55,2,2019,GroupRide,20.75,3.0,"Creative Mobile Technologies, LLC"
Loc_236,7,17,Loc_140,58,5,2019,GroupRide,10.8,0.72,VeriFone Inc.
Loc_37,13,22,Loc_209,16,2,2019,GroupRide,33.95,6.1,"Creative Mobile Technologies, LLC"
Loc_239,26,8,Loc_239,46,3,2019,GroupRide,7.3,0.36,VeriFone Inc.
Loc_90,21,14,Loc_43,1,5,2019,GroupRide,25.0,2.57,VeriFone Inc.
Loc_233,1,19,Loc_170,24,5,2019,GroupRide,11.3,0.4,"Creative Mobile Technologies, LLC"
Loc_236,18,18,Loc_237,56,3,2019,GroupRide,12.96,1.47,VeriFone Inc.
Loc_138,2,16,Loc_146,52,4,2019,GroupRide,24.36,5.17,VeriFone Inc.
Loc_161,13,11,Loc_107,12,5,2019,GroupRide,13.8,1.6,"Creative Mobile Technologies, LLC"
Loc_249,28,14,Loc_100,46,1,2019,GroupRide,13.5,1.4,"Creative Mobile Technologies, LLC"
Loc_25,29,1,Loc_230,28,5,2019,GroupRide,38.76,8.76,VeriFone Inc.
Loc_10,26,20,Loc_132,40,5,2019,GroupRide,11.8,3.03,VeriFone Inc.
Loc_100,19,19,Loc_170,25,6,2019,GroupRide,12.36,0.7,VeriFone Inc.
Loc_230,16,12,Loc_230,27,4,2019,GroupRide,8.58,0.2,"Creative Mobile Technologies, LLC"
Loc_164,5,7,Loc_231,55,6,2019,GroupRide,18.5,2.8,"Creative Mobile Technologies, LLC"
Loc_50,30,16,Loc_107,13,5,2019,GroupRide,24.4,2.9,"Creative Mobile Technologies, LLC"
Loc_50,13,16,Loc_239,40,1,2019,GroupRide,9.3,1.6,"Creative Mobile Technologies, LLC"
Loc_79,1,21,Loc_231,38,3,2019,GroupRide,20.3,4.8,"Creative Mobile Technologies, LLC"
Loc_186,24,13,Loc_161,54,1,2019,GroupRide,14.16,1.32,VeriFone Inc.
Loc_7,21,15,Loc_138,21,5,2019,GroupRide,12.8,3.34,VeriFone Inc.
Loc_262,5,15,Loc_141,29,6,2019,GroupRide,10.12,0.7,"Creative Mobile Technologies, LLC"
Loc_142,26,19,Loc_141,30,2,2019,GroupRide,17.16,2.12,VeriFone Inc.
Loc_70,1,15,Loc_138,56,4,2019,GroupRide,9.8,0.68,VeriFone Inc.
Loc_186,20,23,Loc_164,51,4,2019,GroupRide,8.8,0.68,VeriFone Inc.
Loc_79,29,19,Loc_234,7,4,2019,GroupRide,11.8,1.18,VeriFone Inc.
Loc_52,3,20,Loc_237,46,4,2019,GroupRide,38.38,8.41,VeriFone Inc.
Loc_261,4,8,Loc_162,32,5,2019,GroupRide,29.16,6.5,VeriFone Inc.
Loc_233,1,0,Loc_137,26,3,2019,GroupRide,11.15,1.3,"Creative Mobile Technologies, LLC"
Loc_170,8,15,Loc_113,41,3,2019,GroupRide,12.8,1.6,"Creative Mobile Technologies, LLC"
Loc_144,13,18,Loc_249,25,4,2019,GroupRide,14.75,1.41,VeriFone Inc.
Loc_236,13,17,Loc_237,46,6,2019,GroupRide,9.3,0.7,"Creative Mobile Technologies, LLC"
Loc_264,30,23,Loc_264,6,5,2019,GroupRide,82.25,0.04,VeriFone Inc.
Loc_246,24,1,Loc_68,16,3,2019,GroupRide,9.6,0.8,"Creative Mobile Technologies, LLC"
Loc_262,22,14,Loc_236,14,6,2019,GroupRide,9.3,0.93,VeriFone Inc.
Loc_163,7,15,Loc_162,29,5,2019,GroupRide,8.3,0.5,"Creative Mobile Technologies, LLC"
Loc_90,7,20,Loc_141,57,5,2019,GroupRide,29.16,3.93,VeriFone Inc.
Loc_161,29,7,Loc_186,24,4,2019,GroupRide,11.3,1.3,"Creative Mobile Technologies, LLC"
Loc_234,12,17,Loc_249,13,4,2019,GroupRide,14.76,1.62,VeriFone Inc.
Loc_114,3,18,Loc_125,3,5,2019,GroupRide,10.7,0.7,"Creative Mobile Technologies, LLC"
Loc_1,3,13,Loc_107,29,2,2019,GroupRide,106.56,18.15,VeriFone Inc.
Loc_158,1,16,Loc_170,56,3,2019,GroupRide,21.19,2.23,VeriFone Inc.
Loc_234,22,16,Loc_170,2,2,2019,GroupRide,9.3,0.6,"Creative Mobile Technologies, LLC"
Loc_87,6,15,Loc_170,58,3,2019,GroupRide,24.95,4.8,"Creative Mobile Technologies, LLC"
Loc_237,11,16,Loc_237,31,3,2019,GroupRide,11.0,0.5,"Creative Mobile Technologies, LLC"
Loc_249,19,12,Loc_48,48,3,2019,GroupRide,20.0,2.7,"Creative Mobile Technologies, LLC"
Loc_161,25,13,Loc_164,26,3,2019,GroupRide,12.3,1.5,"Creative Mobile Technologies, LLC"
Loc_68,18,5,Loc_125,42,3,2019,GroupRide,12.95,1.9,"Creative Mobile Technologies, LLC"
Loc_230,2,15,Loc_144,37,2,2019,GroupRide,16.8,2.99,VeriFone Inc.
Loc_142,3,17,Loc_239,7,2,2019,GroupRide,10.0,0.94,VeriFone Inc.
Loc_86,18,5,Loc_132,3,3,2019,GroupRide,38.8,10.66,VeriFone Inc.
Loc_211,25,10,Loc_164,15,6,2019,GroupRide,17.76,1.69,VeriFone Inc.
Loc_236,5,18,Loc_236,8,4,2019,GroupRide,9.3,0.69,VeriFone Inc.
Loc_239,5,22,Loc_230,24,3,2019,GroupRide,20.76,2.43,VeriFone Inc.
Loc_231,6,15,Loc_234,5,1,2019,GroupRide,13.55,2.4,"Creative Mobile Technologies, LLC"
Loc_163,26,14,Loc_68,38,4,2019,GroupRide,31.8,2.7,"Creative Mobile Technologies, LLC"
Loc_24,15,10,Loc_263,16,2,2019,GroupRide,18.36,2.74,VeriFone Inc.
Loc_132,19,17,Loc_230,27,6,2019,GroupRide,85.7,17.5,VeriFone Inc.
Loc_145,14,14,Loc_145,53,3,2019,GroupRide,4.3,0.0,"Creative Mobile Technologies, LLC"
Loc_262,6,9,Loc_43,45,2,2019,GroupRide,20.16,2.36,VeriFone Inc.
Loc_68,14,19,Loc_141,41,2,2019,GroupRide,24.5,3.6,"Creative Mobile Technologies, LLC"
Loc_237,31,19,Loc_237,19,5,2019,GroupRide,9.8,0.6,"Creative Mobile Technologies, LLC"
Loc_237,3,9,Loc_236,17,1,2019,GroupRide,6.8,1.2,"Creative Mobile Technologies, LLC"
Loc_48,25,17,Loc_162,46,1,2019,GroupRide,19.8,1.0,"Creative Mobile Technologies, LLC"
Loc_159,23,10,Loc_75,27,1,2019,GroupRide,13.3,2.9,VeriFone Inc.
Loc_237,19,6,Loc_239,34,6,2019,GroupRide,14.58,1.6,"Creative Mobile Technologies, LLC"
Loc_236,19,16,Loc_237,50,6,2019,GroupRide,10.8,1.3,"Creative Mobile Technologies, LLC"
Loc_170,6,7,Loc_43,48,3,2019,GroupRide,17.25,2.18,VeriFone Inc.
Loc_74,22,7,Loc_141,5,4,2019,GroupRide,16.8,3.2,"Creative Mobile Technologies, LLC"
Loc_170,15,21,Loc_148,16,1,2019,GroupRide,15.3,3.09,VeriFone Inc.
Loc_231,21,18,Loc_211,50,1,2019,GroupRide,11.8,1.59,VeriFone Inc.
Loc_43,28,11,Loc_48,3,4,2019,GroupRide,12.25,1.22,VeriFone Inc.
Loc_237,13,15,Loc_239,55,2,2019,GroupRide,18.96,1.82,VeriFone Inc.
Loc_162,15,12,Loc_137,53,1,2019,GroupRide,11.3,1.89,VeriFone Inc.
Loc_230,26,22,Loc_138,56,2,2019,GroupRide,49.26,10.5,"Creative Mobile Technologies, LLC"
Loc_100,27,19,Loc_186,6,2,2019,GroupRide,10.8,1.02,VeriFone Inc.
Loc_48,2,3,Loc_231,34,2,2019,GroupRide,15.35,3.5,"Creative Mobile Technologies, LLC"
Loc_236,16,18,Loc_100,50,2,2019,GroupRide,18.8,3.31,VeriFone Inc.
Loc_229,15,17,Loc_170,3,3,2019,GroupRide,9.3,0.63,VeriFone Inc.
Loc_87,25,19,Loc_231,2,1,2019,GroupRide,10.23,1.33,VeriFone Inc.
Loc_43,27,22,Loc_68,8,2,2019,GroupRide,15.8,2.2,"Creative Mobile Technologies, LLC"
Loc_231,1,17,Loc_249,52,6,2019,GroupRide,8.8,0.9,"Creative Mobile Technologies, LLC"
Loc_142,10,13,Loc_151,38,2,2019,GroupRide,14.75,1.7,"Creative Mobile Technologies, LLC"
Loc_237,3,17,Loc_161,16,5,2019,GroupRide,11.3,1.25,VeriFone Inc.
Loc_142,10,14,Loc_140,19,5,2019,GroupRide,17.25,1.74,VeriFone Inc.
Loc_68,10,15,Loc_48,6,2,2019,GroupRide,12.8,1.75,VeriFone Inc.
Loc_148,15,19,Loc_164,2,3,2019,GroupRide,19.56,2.12,VeriFone Inc.
Loc_142,21,19,Loc_234,40,1,2019,GroupRide,18.36,3.49,VeriFone Inc.
Loc_232,21,17,Loc_113,13,6,2019,GroupRide,19.8,3.78,VeriFone Inc.
Loc_170,14,13,Loc_107,48,6,2019,GroupRide,16.1,1.7,"Creative Mobile Technologies, LLC"
Loc_170,20,11,Loc_161,52,3,2019,GroupRide,9.35,0.4,"Creative Mobile Technologies, LLC"
Loc_237,25,11,Loc_237,34,1,2019,GroupRide,5.8,0.44,VeriFone Inc.
Loc_68,10,0,Loc_246,1,3,2019,GroupRide,9.3,0.79,VeriFone Inc.
Loc_43,18,14,Loc_234,40,5,2019,GroupRide,36.62,4.36,VeriFone Inc.
Loc_144,21,22,Loc_249,50,6,2019,GroupRide,11.3,1.11,VeriFone Inc.
Loc_231,6,13,Loc_234,56,6,2019,GroupRide,22.2,3.09,VeriFone Inc.
Loc_208,18,20,Loc_138,2,1,2019,GroupRide,28.8,9.0,"Creative Mobile Technologies, LLC"
Loc_13,11,14,Loc_261,37,1,2019,GroupRide,10.56,1.35,VeriFone Inc.
Loc_79,5,18,Loc_142,52,4,2019,GroupRide,23.8,3.8,"Creative Mobile Technologies, LLC"
Loc_162,29,7,Loc_263,32,1,2019,GroupRide,17.0,3.36,VeriFone Inc.
Loc_236,5,11,Loc_237,2,2,2019,GroupRide,9.95,0.6,"Creative Mobile Technologies, LLC"
Loc_68,9,8,Loc_107,36,5,2019,GroupRide,12.35,1.3,"Creative Mobile Technologies, LLC"
Loc_113,24,20,Loc_107,10,4,2019,GroupRide,10.3,0.8,"Creative Mobile Technologies, LLC"
Loc_113,1,1,Loc_234,33,6,2019,GroupRide,11.16,0.85,VeriFone Inc.
Loc_234,14,18,Loc_161,2,5,2019,GroupRide,25.05,2.4,"Creative Mobile Technologies, LLC"
Loc_231,18,8,Loc_13,49,1,2019,GroupRide,8.76,1.12,VeriFone Inc.
Loc_50,20,15,Loc_68,44,4,2019,GroupRide,18.8,1.9,"Creative Mobile Technologies, LLC"
Loc_129,13,19,Loc_87,37,5,2019,GroupRide,36.96,8.56,VeriFone Inc.
Loc_100,24,17,Loc_88,34,5,2019,GroupRide,28.8,6.04,VeriFone Inc.
Loc_261,31,5,Loc_144,1,3,2019,GroupRide,11.76,1.27,VeriFone Inc.
Loc_79,27,1,Loc_68,41,4,2019,GroupRide,13.56,1.58,VeriFone Inc.
Loc_68,4,23,Loc_79,42,1,2019,GroupRide,15.3,2.45,VeriFone Inc.
Loc_48,10,15,Loc_90,54,2,2019,GroupRide,18.96,1.86,VeriFone Inc.
Loc_28,30,19,Loc_132,28,5,2019,GroupRide,24.5,6.02,VeriFone Inc.
Loc_141,21,19,Loc_50,16,3,2019,GroupRide,17.8,2.19,VeriFone Inc.
Loc_246,25,10,Loc_237,7,4,2019,GroupRide,19.3,2.75,VeriFone Inc.
Loc_236,14,8,Loc_236,6,1,2019,GroupRide,6.96,0.37,VeriFone Inc.
Loc_237,26,22,Loc_237,52,1,2019,GroupRide,9.1,1.0,"Creative Mobile Technologies, LLC"
Loc_141,29,18,Loc_163,50,1,2019,GroupRide,9.36,0.97,VeriFone Inc.
Loc_141,24,20,Loc_170,31,3,2019,GroupRide,13.56,1.93,VeriFone Inc.
Loc_24,26,20,Loc_237,12,2,2019,GroupRide,23.76,3.92,VeriFone Inc.
Loc_261,27,23,Loc_231,43,6,2019,GroupRide,12.96,1.03,VeriFone Inc.
Loc_107,29,13,Loc_113,15,6,2019,GroupRide,11.16,0.93,VeriFone Inc.
Loc_43,21,16,Loc_170,43,3,2019,GroupRide,16.3,1.97,VeriFone Inc.
Loc_170,19,16,Loc_114,52,4,2019,GroupRide,16.55,2.0,"Creative Mobile Technologies, LLC"
Loc_100,7,21,Loc_158,30,3,2019,GroupRide,13.3,1.93,VeriFone Inc.
Loc_231,17,20,Loc_79,3,6,2019,GroupRide,19.3,4.6,"Creative Mobile Technologies, LLC"
Loc_236,17,8,Loc_262,48,4,2019,GroupRide,11.15,0.9,"Creative Mobile Technologies, LLC"
Loc_230,2,18,Loc_68,32,5,2019,GroupRide,21.95,2.1,"Creative Mobile Technologies, LLC"
